Ext.ID	Museum	Sampling.date	Catalogue.accession	Species	Collection.notes	Sex	Age	Year	Country	Region	Locality	Oral.health	Appearance	Sampling.comments	Ext.Date	Sample.weight.g.	Pigmented_extract	Qubit.concentration.ng.ul.	LP.date	Extract.vol.used	LP.copies	Ind.date	LP.vol.used	Ind.cycles	Ind.copies	Pool	Pooled.volume.ul.	Common.name	habitat.general	order	Species_Lintulaakso_et_al	diet_cluster_name	diet_quality	cp	ee	cf	ash	nfe	calculated_species_main_diet	merged_count	unmapped_count	mapped_count	host_count	human_count	phix_count	submitted_F_avlength	submitted_R_avlength	merged_avlength	unmapped_avlength	mapped_avlength	perc_unique	p_OralH	p_OralMM	p_OralTM	p_Rumen	p_Sediment.Soil	p_Skin	p_Unknown	submitted_count	is.blank	failed.repeated	combined.sample	Sample.weight.mg	Age_approximated	DNA_output_ug	DNA_input_ug	bc_output_copies	bc_input_copies	ind_output_copies	efficiency	exp_ind_copies	PC1	PC2	PC1_scaled	PC2_scaled	diet_category
MS_103	NMS	20230503	Z.2003.160.2090	Ovis aries	Collector: Soay Sheep Project; Donor: Pemberton, Josephine, Prof., Institute of Cell, Animal and Population Biology, Ashworth Laboratories, Kings Buildings, West Mains Road, Edinburgh EH9 3JT OK038	female	0.37	1986	Scotland	St. Kilda	Hirta				20230713	0.021	FALSE	17.1	20230719	20	5.82e+08	20230920_remainder	12	11	2.06e+10	Pool B	3	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	63645	61415	2230	1701	529	0	59.8706214246532	52.3479351148029	45.3276298216671	45.6628999430107	36.0932735426009	97.2188699945145	0	0	0	0	0	0	100	63805	FALSE	FALSE	FALSE	21	FALSE	0.7695	0.342	2.328e+10	6.984e+09	4.12e+11	0.448709074499796	600675448203.563	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_104	NMS	20230503	Z.2003.160.2091	Ovis aries	Collector: Soay Sheep Project; Donor: Pemberton, Josephine, Prof., Institute of Cell, Animal and Population Biology, Ashworth Laboratories, Kings Buildings, West Mains Road, Edinburgh EH9 3JT OK040	female	0.37	1986	Scotland	St. Kilda	Hirta				20230713	0.022	FALSE	34.3	20230719	20	3.81e+08	20230920_remainder	12	11	3.6e+09	Pool C	4	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	2921	2866	55	40	15	0	68.9891193471608	64.6232573954437	59.1174255391989	59.4476622470342	41.9090909090909	96.7528051683101	NA	NA	NA	NA	NA	NA	NA	2941	FALSE	FALSE	FALSE	22	FALSE	1.5435	0.686	1.524e+10	4.572e+09	7.2e+10	0.28480953871409	393225680009.549	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_105	NMS	20230503	Z.2003.160.2023	Ovis aries	Collector: Soay Sheep Project; Donor: Pemberton, Josephine, Prof., Institute of Cell, Animal and Population Biology, Ashworth Laboratories, Kings Buildings, West Mains Road, Edinburgh EH9 3JT OB009	female	0.34	1989	Scotland	St. Kilda	Hirta				20230713	0.015	FALSE	4.72	20230719	20	1.95e+08	20230905	12	11	1.57e+09	Pool C	4	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	128155	116646	11509	8415	3094	0	55.6862557098982	46.0064777138581	38.4092544184776	39.1623801930628	30.7760882787384	92.3133038405557	0	0	0	24.2236	1.2422	0	74.5342	128286	FALSE	FALSE	FALSE	15	FALSE	0.2124	0.0944	7.8e+09	2.34e+09	3.14e+10	0.266249933367196	201257237800.163	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_106	NMS	20230503	Z.2003.160.2015	Ovis aries	Collector: Soay Sheep Project; Donor: Pemberton, Josephine, Prof., Institute of Cell, Animal and Population Biology, Ashworth Laboratories, Kings Buildings, West Mains Road, Edinburgh EH9 3JT NY103	female	0.34	1989	Scotland	St. Kilda	Hirta				20230713	0.019	FALSE	20.5	20230719	20	4.85e+08	20230905	12	11	7.56e+09	Pool C	4	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	2279580	2186677	92903	76228	16675	0	60.0324905949662	55.869351226895	48.1859667131665	49.1186727623696	39.5711763882759	92.5688964497537	32.3495	0.2372	18.7077	0.2233	5.8335	9.6016	33.0472	2281491	FALSE	FALSE	FALSE	19	FALSE	0.9225	0.41	1.94e+10	5.82e+09	1.512e+11	0.344629449558724	500562873502.97	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_107	NMS	20230504	Z.2003.160.4361	Ovis aries	Collector: Soay Sheep Project; Donor: Pemberton, Josephine, Prof., Institute of Cell, Animal and Population Biology, Ashworth Laboratories, Kings Buildings, West Mains Road, Edinburgh EH9 3JT BW071	female	0.07	2016	Scotland	St. Kilda	Hirta				20230713	0.021	FALSE	2.06	20230719	20	1.66e+08	20230905	12	11	3.08e+10	Pool B	3	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	6456949	6066709	390240	336514	53726	0	66.0704086022968	60.4875925796567	54.2180240234203	54.73477316944	46.1845864083641	94.8562118081049	25.0588	0.309	19.2269	2.8651	3.8868	4.4029	44.2506	6470644	FALSE	FALSE	FALSE	21	FALSE	0.0927	0.0412	6.64e+09	1.992e+09	6.16e+11	0.684186280657577	171326674229.882	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_108	NMS	20230504	Z.2003.160.4353	Ovis aries	Collector: Soay Sheep Project; Donor: Pemberton, Josephine, Prof., Institute of Cell, Animal and Population Biology, Ashworth Laboratories, Kings Buildings, West Mains Road, Edinburgh EH9 3JT BY505	female	0.07	2016	Scotland	St. Kilda	Hirta				20230801	0.014	FALSE	3.69	20230810	20	13200000	20230908	12	11	2.2e+09	Pool C	4	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	625971	608236	17735	13012	4723	0	57.3346781719766	55.7723760889923	48.4683763305329	48.8484700017756	35.3441781787426	92.3081156264656	25.8329	0.7623	13.6364	1.1293	3.3032	4.6584	50.6776	626841	FALSE	FALSE	FALSE	14	FALSE	0.16605	0.0738	5.28e+08	158400000	4.4e+10	0.667839741743108	13623566866.4726	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_109	NMS	20230504	Z.2003.160.4345	Ovis aries	Collector: Soay Sheep Project; Donor: Pemberton, Josephine, Prof., Institute of Cell, Animal and Population Biology, Ashworth Laboratories, Kings Buildings, West Mains Road, Edinburgh EH9 3JT BO564	female	0.07	2016	Scotland	St. Kilda	Hirta				20230801	0.021	FALSE	2.48	20230810	20	1.12e+08	20230908	12	11	3.94e+09	Pool C	4	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	1032905	987090	45815	38186	7629	0	52.1874649954101	50.2508538943483	43.1161462089931	43.3251709570556	38.6125941285605	92.7120533842173	26.5509	0.2778	15.4167	2.4306	15.4167	4.375	35.5324	1033793	FALSE	FALSE	FALSE	21	FALSE	0.1116	0.0496	4.48e+09	1.344e+09	7.88e+10	0.447900818182886	115593900685.222	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_110	NMS	20230504	Z.2019.6.4394	Ovis aries	Collector: Soay Sheep Project; Donor: Pemberton, Josephine, Prof., Institute of Cell, Animal and Population Biology, Ashworth Laboratories, Kings Buildings, West Mains Road, Edinburgh EH9 3JT BW094	female	0.06	2017	Scotland	St. Kilda	Hirta				20230719	0.016	TRUE	3.18	20230801	10	14700000	20230905	12	11	497000		NA	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	16	FALSE	0.1431	0.0318	5.88e+08	176400000	9940000	-0.230082225829172	15171699464.9354	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_111	NMS	20230504	Z.2019.6.4381	Ovis aries	Collector: Soay Sheep Project; Donor: Pemberton, Josephine, Prof., Institute of Cell, Animal and Population Biology, Ashworth Laboratories, Kings Buildings, West Mains Road, Edinburgh EH9 3JT VB003	male	0.06	2017	Scotland	St. Kilda	Hirta				20230719	0.016	TRUE	0.597	20230801	20	18900		NA	NA	NA		NA	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	16	FALSE	0.026865	0.01194	756000	NA	NA	NA	NA	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_112	NMS	20230504	Z.2019.6.4390	Ovis aries	Collector: Soay Sheep Project; Donor: Pemberton, Josephine, Prof., Institute of Cell, Animal and Population Biology, Ashworth Laboratories, Kings Buildings, West Mains Road, Edinburgh EH9 3JT CL073	male	0.06	2017	Scotland	St. Kilda	Hirta				20230719	0.012	FALSE	2.32	20230801	20	483000	20230920_remainder	12	14	318000		NA	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	12	FALSE	0.1044	0.0464	19320000	5796000	6360000	0.00665492863018136	1679827393.41387	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_113	NMS	20230504	Z.2019.6.4455	Ovis aries	Collector: Soay Sheep Project; Donor: Pemberton, Josephine, Prof., Institute of Cell, Animal and Population Biology, Ashworth Laboratories, Kings Buildings, West Mains Road, Edinburgh EH9 3JT AW525	female	0.05	2018	Scotland	St. Kilda	Hirta				20230719	0.017	TRUE	5.88	20230801	10	67700000	20230905	12	11	1.23e+09	Pool C	4	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	2934017	2703712	230305	216774	13531	0	61.0180184658293	58.5209966331984	50.9216807537243	50.7322958214484	53.5937908425783	91.0819198432964	26.2532	0.1425	11.5311	4.6223	1.8836	2.4227	53.1446	2937209	FALSE	FALSE	FALSE	17	FALSE	0.2646	0.0588	2.708e+09	812400000	2.46e+10	0.363488191629902	69872384610.6207	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_114	NMS	20230504	Z.2019.6.4452	Ovis aries	Collector: Soay Sheep Project; Donor: Pemberton, Josephine, Prof., Institute of Cell, Animal and Population Biology, Ashworth Laboratories, Kings Buildings, West Mains Road, Edinburgh EH9 3JT BG186	male	0.05	2018	Scotland	St. Kilda	Hirta			deformity or decay on third lower molar from both sides (photo)	20230801	0.017	TRUE	2.55	20230810	10	6120000	20230908	12	11	1.46e+08	Pool D	5	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	1116554	1083286	33268	29549	3719	0	59.6714769150123	59.2443780297006	52.211212355157	52.3144783556697	48.8485932427558	93.4880241300444	13.9454	0.2599	12.9277	3.573	3.0316	4.7423	61.5201	1117891	FALSE	FALSE	FALSE	17	FALSE	0.11475	0.0255	244800000	73440000	2.92e+09	0.397669738261647	6316381001.72819	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_115	NMS	20230504	Z.2019.6.4470	Ovis aries	Collector: Soay Sheep Project; Donor: Pemberton, Josephine, Prof., Institute of Cell, Animal and Population Biology, Ashworth Laboratories, Kings Buildings, West Mains Road, Edinburgh EH9 3JT OP345	female	0.05	2018	Scotland	St. Kilda	Hirta				20230719	0.014	TRUE	0.955	20230801	20	187000	20230920_remainder	12	14	780000		NA	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	14	FALSE	0.042975	0.0191	7480000	2244000	15600000	0.148550577980332	650367955.628143	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_116	NMS	20230504	Z.2019.6.4466	Ovis aries	Collector: Soay Sheep Project; Donor: Pemberton, Josephine, Prof., Institute of Cell, Animal and Population Biology, Ashworth Laboratories, Kings Buildings, West Mains Road, Edinburgh EH9 3JT CY046	male	0.05	2018	Scotland	St. Kilda	Hirta			deformity or decay on third lower molar right side (photo)	20230801	0.016	TRUE	5.05	20230810	10	6990000	20230908	12	11	985000		NA	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	16	FALSE	0.22725	0.0505	279600000	83880000	19700000	-0.123401527619052	7214297908.83661	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_117	NMS	20230504	Z.2014.52.304	Ovis aries	Dick Vet Coll		0.88	1920-1935						white; a lot of glue	20230719	0.024	FALSE	1.38	20230801	20	1.13e+08	20230905	12	11	9.16e+09	Pool C	4	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	19132497	17667027	1465470	1160189	305277	4	55.9615093904148	49.8269442099731	41.7788535390859	42.0856129330645	38.0806526233904	91.1425971285572	20.6482	0.3581	20.1653	8.0447	9.0359	8.657	33.0907	19150645	FALSE	FALSE	FALSE	24	TRUE	0.0621	0.0276	4.52e+09	1.356e+09	1.832e+11	0.562057042033895	116625989084.197	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_118	NMS	20230504	Z.2014.52.220	Ovis aries	Dick Vet Col		0.88	1920-1935						white; a lot of glue/	20230719	0.019	FALSE	0.353	20230801	20	15200000	20230905	12	11	5.02e+09	Pool C	2	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	2003467	1871460	132007	79162	52844	1	53.755585100282	46.6817023946189	39.0062990805439	39.7749238562406	28.1095093442014	92.7141971547495	10.6928	0.6172	46.68	1.795	1.7641	29.0902	9.3607	2005246	FALSE	FALSE	FALSE	19	TRUE	0.015885	0.00706	6.08e+08	182400000	1.004e+11	0.774824244393546	15687743664.423	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_121	NMS	20230504	Z.1929.40.101	Equus caballus	 		0.94	<1929							20230808	0.024	FALSE	33.1	20230811	20	1.58e+08	20230904	12	11	2.34e+10	Pool B	3	Domestic horse	Terrestrial	Perissodactyla	Equus caballus	Grazer	4.1	10.65744	2.38335	29.64453	8.93891	48.37576	Herbivore	2532121	2445289	86832	74828	12004	0	61.6572626010388	58.3370719863797	51.4813794443472	51.8881931747127	40.0250138197899	97.0960022169737	61.6003	0.6938	11.5734	3.6437	7.0031	3.8585	11.6271	2542092	FALSE	FALSE	FALSE	24	TRUE	1.4895	0.662	6.32e+09	1.896e+09	4.68e+11	0.650029059012999	163069967038.081	-9.9046640426196	-7.9098226059155	-0.390492761065782	-1.12922430170931	Herbivore
MS_122	NMS	20230504	Z.1929.40.99	Equus caballus	Iceland pony VI; 442 Horse 		0.94	<1929							20230808	0.017	FALSE	7.12	20230811	20	5.91e+08	20230904	12	11	7.45e+10	Pool A	3	Domestic horse	Terrestrial	Perissodactyla	Equus caballus	Grazer	4.1	10.65744	2.38335	29.64453	8.93891	48.37576	Herbivore	5632456	5435862	196594	103092	93501	1	58.1629457001376	50.0500193319996	42.3846226228842	43.1390833689303	21.5236375474328	94.2991953099618	53.7606	0.1597	5.7541	1.3299	12.7804	2.377	23.8383	5638320	FALSE	FALSE	FALSE	17	TRUE	0.3204	0.1424	2.364e+10	7.092e+09	1.49e+12	0.626031173430656	609964243794.34	-9.9046640426196	-7.9098226059155	-0.390492761065782	-1.12922430170931	Herbivore
MS_124	NMS	20230522	Z.2014.52.320	Ovis aries	Blackface; Dick Vet Coll 		1.49	1874	Scotland		Lanark				20230719	0.022	TRUE	32	20230801	10	7870000	20230905	12	11	294000		NA	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	22	FALSE	1.44	0.32	314800000	94440000	5880000	-0.223066659187777	8122535699.93478	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_128	NMS	20230522	Z.2014.52.505	Ovis aries	Dick Vet Coll; Soay sheep 	male	NA				Woburn		light-coloured	glue on teeth	20230828	0.029	TRUE	0.382	NA	NA	NA		NA	NA	NA		NA	Domestic sheep	Terrestrial	Artiodactyla	Ovis aries	Grazer-Browser	2.9	12.19316	2.3744	27.85431	9.73788	47.84024	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	29	NA	0.01719	NA	NA	NA	NA	NA	NA	-7.92513344217327	-6.52301242082621	-0.312449491101619	-0.931240119145005	Herbivore
MS_133	NMS	20230523	Z.1921.21	Orcinus orca	Brought to Olna Station, Shetland, 30 July 1920 by E Paulsen of the Swona, Leith. Presented by C Salvesen and Co. 		1.03	1920	Scotland					difficult to sample	20230828	0.011	FALSE	10.6	20230830	20	3.6e+08	20230920_7-7	12	11	4.58e+10	Pool A	3	Orca	Aquatic	Artiodactyla	Orcinus orca	Carnivore	4.7	58.10424	20.27461	1.75896	10.25319	9.6087	Animalivore	8983895	8926792	57103	38876	18227	0	73.3684708314951	72.5954985578208	67.3543945026072	67.5164848693685	42.0150955291316	93.3214527298773	30.0044	16.4746	4.7961	0.6308	4.0939	0.2847	43.7156	9028351	FALSE	FALSE	FALSE	11	FALSE	0.477	0.212	1.44e+10	4.32e+09	9.16e+11	0.62739124466089	371551823631.07	58.5576787500702	1.4276056935409	2.30864465047219	0.203808242323832	Animalivore
MS_134	NMS	20230523	Z.2015.179	Orcinus orca	M55/15;  		0.08	2015	Scotland				deposits of different colours, some also on root		20230828	0.019	FALSE	12.6	20230830	20	1.19e+09	20230920_7-7	12	11	9.45e+10	Pool A	3	Orca	Aquatic	Artiodactyla	Orcinus orca	Carnivore	4.7	58.10424	20.27461	1.75896	10.25319	9.6087	Animalivore	12401593	12200469	201124	185570	15554	0	72.3147211249632	71.4609649115045	65.7068279050925	65.9934786933191	48.7032924961715	94.7556690098235	38.0853	12.3598	2.9465	1.3237	3.0906	0.3495	41.8445	12431482	FALSE	FALSE	FALSE	19	FALSE	0.567	0.252	4.76e+10	1.428e+10	1.89e+12	0.559139134246718	1228185194780.48	58.5576787500702	1.4276056935409	2.30864465047219	0.203808242323832	Animalivore
MS_135	NMS	20230523	Z.2015.142.78	Orcinus orca	Upper right? 		0.09	2014	Scotland				textured plaque		20230828	0.021	FALSE	48.2	20230830	20	1.87e+09	20230920_7-7	12	11	7.17e+10	Pool A	3	Orca	Aquatic	Artiodactyla	Orcinus orca	Carnivore	4.7	58.10424	20.27461	1.75896	10.25319	9.6087	Animalivore	9043624	8354774	688850	682910	5940	0	75.8365879488374	76.1699955744449	70.8328840296766	71.7744872572256	60.0105233359948	93.3962473901946	16.3718	15.6697	3.617	2.258	5.5363	1.205	55.3423	9067789	FALSE	FALSE	FALSE	21	FALSE	2.169	0.964	7.48e+10	2.244e+10	1.434e+12	0.459280416975168	1930005306083.61	58.5576787500702	1.4276056935409	2.30864465047219	0.203808242323832	Animalivore
MS_137	NMS	20230523	Z.2001.7	Orcinus orca	 		0.29	1994	Scotland				white		20230828	0.013	FALSE	23.2	20230830	20	3.28e+08	20230920_7-7	12	11	5.33e+10	Pool A	3	Orca	Aquatic	Artiodactyla	Orcinus orca	Carnivore	4.7	58.10424	20.27461	1.75896	10.25319	9.6087	Animalivore	6620146	6529224	90922	84285	6637	0	69.8505865212306	68.6466060301186	62.120092517597	62.3449132699384	46.5314995270672	93.0509139343986	21.308	21.9916	6.1802	2.0467	3.3598	1.4159	43.6978	6631644	FALSE	FALSE	FALSE	13	FALSE	1.044	0.464	1.312e+10	3.936e+09	1.066e+12	0.664005424519745	338524994863.864	58.5576787500702	1.4276056935409	2.30864465047219	0.203808242323832	Animalivore
MV_001	NHM Vienna	20230207	NMW 3390	Capreolus capreolus	Stadtwald zbruck, Gem. GB+PB Bruck a.d. Muv, Steiermark Prof DI Johann Knotek leg. et don.	female	0.96	1927	Austria	Styria					20230614	0.029	FALSE	3.15	20230620	20	1200000	20230622	18	11	1890000		NA	Roe deer	Terrestrial	Artiodactyla	Capreolus capreolus	Browser-Grazer	4.6	11.87004	3.18471	22.59587	9.88679	52.4626	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	29	FALSE	0.14175	0.063	4.8e+07	21600000	37800000	0.0521904799742274	1857759118.15535	-9.38266079536745	0.377468514960928	-0.369912710250561	0.0538882654467151	Herbivore
MV_002	NHM Vienna	20230207	NMW 3387	Capreolus capreolus	Hinterhof Stubmin Gem. Turnau GB+PB Bruck a.d. Mur Steiermark 20 Dez 1924 Prof DI Johann Knotek leg. et don.	female	0.99	1924	Austria	Styria					20230607	0.024	FALSE	3.57	20230612	20	2530000	20230622	18	11	9.1e+07	Pool D	5	Roe deer	Terrestrial	Artiodactyla	Capreolus capreolus	Browser-Grazer	4.6	11.87004	3.18471	22.59587	9.88679	52.4626	Herbivore	316857	306363	10494	5664	4830	0	64.092120286902	45.8104572895705	38.212452304983	38.7011649579094	23.4455879550219	94.1390728858924	54.9234	0.1094	21.7177	0.1094	4.1028	7.221	11.8162	317042	FALSE	FALSE	FALSE	24	FALSE	0.16065	0.0714	101200000	45540000	1.82e+09	0.398321785140132	3916775474.11086	-9.38266079536745	0.377468514960928	-0.369912710250561	0.0538882654467151	Herbivore
MV_003	NHM Vienna	20230207	NMW 3395	Capreolus capreolus	Frauenberg, GB+PB Bruck a.d. Mur Steiermark 20 Dez 1927 Prof DI Johann Knotek leg. et don.	female	0.96	1927	Austria	Styria					20230607	0.031	FALSE	3.45	20230612	20	1590000	20230622	18	11	1670000		NA	Roe deer	Terrestrial	Artiodactyla	Capreolus capreolus	Browser-Grazer	4.6	11.87004	3.18471	22.59587	9.88679	52.4626	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	31	FALSE	0.15525	0.069	63600000	28620000	33400000	0.0141399572362095	2461530831.55584	-9.38266079536745	0.377468514960928	-0.369912710250561	0.0538882654467151	Herbivore
MV_004	NHM Vienna	20230207	NMW 3399	Capreolus capreolus	Bruck a.d. Mur GB+PB Bruck a.d. mur Steiermark Winter 1906 Prof DI Johann Knotek leg. et don.		1.17	1906	Austria	Styria					20230605	0.031	FALSE	3.82	20230613	20	1040000	20230622	18	11	1550000		NA	Roe deer	Terrestrial	Artiodactyla	Capreolus capreolus	Browser-Grazer	4.6	11.87004	3.18471	22.59587	9.88679	52.4626	Herbivore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	31	FALSE	0.1719	0.0764	41600000	18720000	3.1e+07	0.0469216190566284	1610057902.4013	-9.38266079536745	0.377468514960928	-0.369912710250561	0.0538882654467151	Herbivore
MV_005	NHM Vienna	20230207	NMW 72487	Capreolus capreolus	Achenkirch, Schwaz, Tirol Messner familie leg. et don. Ernst Mikschi Dr.	female	0.07	2016	Austria	Tyrol					20230614	0.024	FALSE	13.3	20230620	20	2600000	20230622	18	11	11500000	Pool D	5	Roe deer	Terrestrial	Artiodactyla	Capreolus capreolus	Browser-Grazer	4.6	11.87004	3.18471	22.59587	9.88679	52.4626	Herbivore	22888	21324	1564	1405	159	0	61.8906487307442	60.170318941202	53.2908947920308	53.8929375351716	52.8497442455243	96.2160989368627	0	0	0	0	0	0	100	23045	FALSE	FALSE	FALSE	24	FALSE	0.5985	0.266	1.04e+08	46800000	2.3e+08	0.155744933964997	4025144756.00326	-9.38266079536745	0.377468514960928	-0.369912710250561	0.0538882654467151	Herbivore
MV_006	NHM Vienna	20230207	NMW 72488	Capreolus capreolus	Steinberg am Rofan, Schwaz, Tirol Messner familie leg. et don. Ernst Mikschi Dr.		0.07	2016	Austria	Tyrol					20230614	0.023	FALSE	13.8	20230620	20	4690000	20230622	18	11	1.41e+08	Pool D	5	Roe deer	Terrestrial	Artiodactyla	Capreolus capreolus	Browser-Grazer	4.6	11.87004	3.18471	22.59587	9.88679	52.4626	Herbivore	896831	846323	50508	41015	9493	0	51.4402016521867	48.2446172701107	40.2383726699902	40.3565163655011	38.3372931020828	94.3852755111917	54.5231	0.6058	11.9314	0.3594	0.5545	8.1425	23.8834	899172	FALSE	FALSE	FALSE	23	FALSE	0.621	0.276	187600000	84420000	2.82e+09	0.375712282084923	7260741886.7905	-9.38266079536745	0.377468514960928	-0.369912710250561	0.0538882654467151	Herbivore
MV_007	NHM Vienna	20230207	NMW 34860	Capreolus capreolus	Zwischen Sagl u.Bairbach Gem.+GB Telfs, PB Innsbruck, Tirol Dr. K. Bauer leg (BS 80/41) Gew(?)		0.43	1980	Austria	Tyrol					20230629	0.014	FALSE	1.61	20230704	20	3150000	20230920_remainder	12	11	2.73e+08	Pool D	5	Roe deer	Terrestrial	Artiodactyla	Capreolus capreolus	Browser-Grazer	4.6	11.87004	3.18471	22.59587	9.88679	52.4626	Herbivore	450379	370567	79812	70879	8933	0	64.6301832208293	45.512601318773	37.5948434540687	37.6914673999574	37.1462060842981	90.6754168508378	2.7344	0.3906	37.2396	0	0.9115	0	58.724	460428	FALSE	FALSE	FALSE	14	FALSE	0.07245	0.0322	1.26e+08	37800000	5.46e+09	0.571579807982828	3251078456.77186	-9.38266079536745	0.377468514960928	-0.369912710250561	0.0538882654467151	Herbivore
